,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Short,Sport,Thriller,War,Western
27829,tt6053438,movie,First Reformed,First Reformed,0,2017,113,"Drama,Mystery,Thriller",7.1,52598,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
27830,tt6053440,movie,Princess Cyd,Princess Cyd,0,2017,96,"Drama,Romance",6.7,3628,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27831,tt6053948,movie,Sunday's Illness,La enfermedad del domingo,0,2018,113,Drama,6.9,3346,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27832,tt6054290,movie,Soulmate,Qi yue yu an sheng,0,2016,110,"Drama,Romance",7.4,2400,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27833,tt6054758,movie,Kirik Party,Kirik Party,0,2016,159,"Comedy,Drama",8.3,5107,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27834,tt6054846,movie,Amundsen,Amundsen,0,2019,125,"Adventure,Biography,Drama",6.2,3536,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27835,tt6054874,movie,Furious,Legenda o Kolovrate,0,2017,107,"Action,Drama,History",6.2,3245,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27836,tt6056644,movie,Majnu,Majnu,0,2016,138,"Comedy,Drama,Romance",6.5,953,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27837,tt6057032,movie,Gook,Gook,0,2017,94,Drama,7.0,2473,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27838,tt6058226,movie,Ekvtime: Man of God,Ekvtime: Man of God,0,2018,132,"Biography,Drama,History",8.8,2704,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27839,tt6059074,movie,Jomon's Gospels,Jomonte Suvisheshangal,0,2017,156,"Comedy,Drama",6.7,2967,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27840,tt6060156,movie,Toc Toc,Toc Toc,0,2017,90,Comedy,6.8,16976,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27841,tt6060444,movie,The Paper Tigers,The Paper Tigers,0,2020,108,"Action,Comedy",6.4,3183,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27842,tt6060964,movie,Man of God,Man of God,0,2021,109,"Biography,Drama",7.3,1621,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27843,tt6061074,movie,First Match,First Match,0,2018,102,"Drama,Sport",6.4,2169,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27844,tt6062774,movie,Monos,Monos,0,2019,102,"Adventure,Drama,Thriller",6.9,16118,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27845,tt6063090,movie,Light of My Life,Light of My Life,0,2019,119,"Drama,Sci-Fi,Thriller",6.6,12559,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
27846,tt6067462,movie,Cock and Bull,Zhui xiong zhe ye,0,2016,110,Crime,6.8,720,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27847,tt6067750,movie,Nettle,Krapiva,0,2016,63,"Action,Comedy,Drama",8.3,1941,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27848,tt6067752,movie,Lucifer,Lucifer,0,2019,175,"Action,Crime,Drama",7.5,8901,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27849,tt6067832,movie,Batman & Bill,Batman & Bill,0,2017,93,"Animation,Documentary,Mystery",8.0,1857,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27850,tt6068960,movie,Hatred,Wolyn,0,2016,150,"Drama,History,War",7.6,5481,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
27851,tt6069668,movie,Morir,Morir,0,2017,104,Drama,6.5,522,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27852,tt6071534,movie,Gringo: The Dangerous Life of John McAfee,Gringo: The Dangerous Life of John McAfee,0,2016,97,"Crime,Documentary",6.7,3336,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27853,tt6073014,movie,Aga's House,Aga's House,0,2019,107,"Comedy,Drama",8.0,1288,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27854,tt6073760,movie,What Haunts Us,What Haunts Us,0,2018,72,Documentary,7.1,526,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27855,tt6074358,movie,Agadah,Agadah,0,2017,126,"Adventure,Fantasy",7.5,2752,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27856,tt6074834,movie,Delaware Shore,Delaware Shore,0,2018,98,Drama,6.9,544,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27857,tt6076366,movie,Aandavan Kattalai,Aandavan Kattalai,0,2016,151,Drama,8.1,2570,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27858,tt6076668,movie,Hating Peter Tatchell,Hating Peter Tatchell,0,2021,91,Documentary,8.2,659,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27859,tt6078532,movie,Kazantzakis,Kazantzakis,0,2017,120,Biography,6.2,1557,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27860,tt6078840,movie,Let Me Eat Your Pancreas,Kimi no suizô o tabetai,0,2017,115,"Drama,Romance",7.0,2449,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27861,tt6078842,movie,Daytime Shooting Star,Hirunaka no ryûsei,0,2017,119,"Family,Romance",6.8,564,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27862,tt6078866,movie,Soni,Soni,0,2018,97,"Crime,Drama",7.1,2676,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27863,tt6079360,movie,Todo sobre el asado,Todo sobre el asado,0,2016,85,Documentary,6.5,526,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27864,tt6079516,movie,I See You,I See You,0,2019,98,"Crime,Drama,Horror",6.8,43661,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27865,tt6083230,movie,Little Forest,Liteul poleseuteu,0,2018,103,Drama,7.2,2392,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27866,tt6083388,movie,God of War,Dang kou feng yun,0,2017,128,"Action,Adventure,Drama",6.4,2206,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27867,tt6083534,movie,The Pigeon,Güvercin,0,2018,78,Drama,6.5,570,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27868,tt6084202,movie,Blizzard of Souls,Dveselu putenis,0,2019,104,"Drama,History,War",7.5,3641,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
27869,tt6084472,movie,Casi leyendas,Casi leyendas,0,2017,116,"Comedy,Drama,Music",6.3,686,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27870,tt6085482,movie,7 Minutes,7 minuti,0,2016,88,Drama,6.6,568,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27871,tt6087226,movie,Coma,Koma,0,2019,111,"Action,Adventure,Fantasy",6.3,9036,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27872,tt6087562,movie,The Scythian Lamb,Hitsuji no ki,0,2017,126,Thriller,6.2,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27873,tt6090264,movie,Plastic China,Plastic China,0,2016,82,Documentary,7.6,544,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27874,tt6091936,movie,Love O2O,Wei wei yi xiao hen qing cheng,0,2016,103,"Drama,Romance",6.5,952,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27875,tt6094760,movie,Playground,Plac zabaw,0,2016,82,"Drama,Thriller",6.2,858,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27876,tt6095002,movie,Fade to Black,Fade to Black,0,2017,81,Documentary,9.0,1606,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27877,tt6095004,movie,29 + 1,29+1,0,2017,111,"Comedy,Drama,Fantasy",6.8,519,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27878,tt6095472,movie,The Angry Birds Movie 2,The Angry Birds Movie 2,0,2019,97,"Action,Adventure,Animation",6.4,25837,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27879,tt6095616,movie,Mr & Mme Adelman,Mr & Mme Adelman,0,2017,120,"Comedy,Drama,Romance",7.3,4556,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27880,tt6095984,movie,Point of no Return,Point of No Return,0,2018,90,"Action,Adventure,Thriller",7.2,4089,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27881,tt6096128,movie,Orange: Mirai,Orange: Mirai,0,2016,63,"Animation,Drama,Romance",7.2,651,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27882,tt6096884,movie,Njandukalude Naattil Oridavela,Njandukalude Naattil Oridavela,0,2017,131,"Comedy,Family,Romance",7.0,1611,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27883,tt6097798,movie,Radius,Radius,0,2017,93,"Drama,Horror,Mystery",6.3,15446,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
27884,tt6097918,movie,Munthirivallikal Thalirkkumbol,Munthirivallikal Thalirkkumbol,0,2017,154,"Comedy,Romance",7.0,2411,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27885,tt6098546,movie,The Family I Had,The Family I Had,0,2017,77,"Crime,Documentary",6.8,928,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27886,tt6101602,movie,Madeline's Madeline,Madeline's Madeline,0,2018,93,Drama,6.4,3729,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27887,tt6101820,movie,Perfect Strangers,Perfectos desconocidos,0,2017,97,"Comedy,Drama",6.9,13266,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27888,tt6102104,movie,The Ride,Ride,0,2018,98,Action,7.1,1166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27889,tt6102396,movie,Kaalakaandi,Kaalakaandi,0,2018,112,"Comedy,Thriller",6.3,2780,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27890,tt6103702,movie,Many Heavens,Vele Hemels,0,2017,119,Drama,7.0,694,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27891,tt6104058,movie,I'm a Killer,Jestem morderca,0,2016,117,"Crime,Drama,Mystery",6.9,2756,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27892,tt6104268,movie,Ramaleela,Ramaleela,0,2017,158,"Drama,Thriller",7.4,2113,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27893,tt6105098,movie,The Lion King,The Lion King,0,2019,118,"Adventure,Animation,Drama",6.8,228373,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27894,tt6105406,movie,Charged: The Eduardo Garcia Story,Charged: The Eduardo Garcia Story,0,2017,86,"Action,Adventure,Biography",7.4,609,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27895,tt6106822,movie,Blue Note Records: Beyond the Notes,Blue Note Records: Beyond the Notes,0,2018,85,"Documentary,History,Music",7.1,513,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
27896,tt6107548,movie,Late Night,Late Night,0,2019,102,"Comedy,Drama",6.5,34563,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27897,tt6108090,movie,Secret Superstar,Secret Superstar,0,2017,150,"Drama,Music",7.8,23138,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27898,tt6108178,movie,Disobedience,Disobedience,0,2017,114,"Drama,Romance",6.6,28563,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27899,tt6109124,movie,Aadhi,Aadhi,0,2018,158,"Action,Thriller",6.6,1952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27900,tt6109168,movie,Bergman: A Year in a Life,"Bergman - Ett år, ett liv",0,2018,117,Documentary,7.3,889,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27901,tt6109502,movie,Journey to a Mother's Room,Viaje al cuarto de una madre,0,2018,90,Drama,6.7,862,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27902,tt6109752,movie,El Ar,El Ar,0,1982,123,Drama,8.0,895,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27903,tt6110504,movie,Becoming Bond,Becoming Bond,0,2017,95,"Biography,Comedy,Documentary",7.5,2784,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27904,tt6113488,movie,The Case for Christ,The Case for Christ,0,2017,112,"Biography,Drama",6.3,8611,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27905,tt6114940,movie,Devi(L),Devi(L),0,2016,126,"Comedy,Horror",6.2,985,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27906,tt6116682,movie,The Rape of Recy Taylor,The Rape of Recy Taylor,0,2017,91,"Documentary,History",6.5,594,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27907,tt6116856,movie,The Night Comes for Us,The Night Comes for Us,0,2018,121,"Action,Thriller",7.0,24199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27908,tt6119856,movie,Irreplaceable You,Irreplaceable You,0,2018,96,"Comedy,Drama,Romance",6.4,9115,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27909,tt6120548,movie,Ventilator,Ventilator,0,2016,143,Drama,8.1,850,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27910,tt6121428,movie,ReLIFE,Relife,0,2017,120,"Drama,Romance",6.4,840,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27911,tt6121444,movie,"Mektoub, My Love: Canto Uno","Mektoub, My Love: Canto Uno",0,2017,181,"Comedy,Romance",6.5,3367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27912,tt6125690,movie,"Ana, My Love","Ana, mon amour",0,2017,125,"Drama,Romance",6.7,2057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27913,tt6127024,movie,Mawlana,Mawlana,0,2016,130,"Drama,Mystery",7.0,817,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27914,tt6128782,movie,Mr. No Problem,Bu cheng wen ti de wen ti,0,2016,144,Drama,7.3,558,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27915,tt6129232,movie,Pr' Hostar,Pr' Hostar,0,2016,87,Comedy,7.3,1560,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27916,tt6129302,movie,Bhavesh Joshi Superhero,Bhavesh Joshi Superhero,0,2018,154,"Action,Crime,Drama",7.6,8072,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27917,tt6129730,movie,Our Love Story,Yeon-ae-dam,0,2016,99,"Drama,Romance",6.8,541,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27918,tt6130310,movie,Bajo la Rosa,Bajo la Rosa,0,2017,99,"Crime,Drama,Mystery",6.4,793,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27919,tt6131414,movie,Spider,Araña,0,2019,105,"Crime,Drama,Thriller",6.4,763,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27920,tt6132250,movie,Love Over Distance,Weg van jou,0,2017,98,"Comedy,Romance",6.4,1050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27921,tt6133130,movie,Professor Marston & the Wonder Women,Professor Marston and the Wonder Women,0,2017,108,"Biography,Drama,History",7.1,25284,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27922,tt6133806,movie,An Hour Behind,An Hour Behind,0,2017,90,"Drama,Romance",6.5,1206,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27923,tt6134000,movie,The Line,Ciara,0,2017,108,"Crime,Thriller",6.7,866,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27924,tt6135036,movie,Canola,Canola,0,2016,117,Drama,7.3,834,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27925,tt6135042,movie,Birdshot,Birdshot,0,2016,116,"Drama,Mystery,Thriller",6.7,764,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
27926,tt6135348,movie,BPM (Beats Per Minute),120 battements par minute,0,2017,143,Drama,7.4,14641,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27927,tt6137734,movie,L'ora legale,L'ora legale,0,2017,92,Comedy,6.4,2880,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27928,tt6139026,movie,Byomkesh O Chiriakhana,Byomkesh O Chiriakhana,0,2016,107,Thriller,6.6,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27929,tt6139732,movie,Aladdin,Aladdin,0,2019,128,"Adventure,Comedy,Family",6.9,246915,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27930,tt6141246,movie,The Aeronauts,The Aeronauts,0,2019,100,"Action,Adventure,Drama",6.6,30784,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27931,tt6141656,movie,Brazilok,Brazilok,0,2017,105,"Adventure,Comedy,Romance",6.2,1426,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27932,tt6143422,movie,Dark Wind,Dark Wind,0,2017,95,Drama,8.1,1060,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27933,tt6144536,movie,This is Our Land,Chez nous,0,2017,117,Drama,6.4,1020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27934,tt6144958,movie,Jack & Dil,Jack & Dil,0,2018,98,"Comedy,Family",7.4,851,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27935,tt6146586,movie,John Wick: Chapter 3 - Parabellum,John Wick: Chapter 3 - Parabellum,0,2019,130,"Action,Crime,Thriller",7.4,309756,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27936,tt6147512,movie,The Desert Bride,La Novia del Desierto,0,2017,78,Drama,6.4,647,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27937,tt6148090,movie,De père en flic 2,De père en flic 2,0,2017,117,Comedy,6.6,793,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27938,tt6148156,movie,Vikram Vedha,Vikram Vedha,0,2017,147,"Action,Crime,Drama",8.3,34143,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27939,tt6150942,movie,Becks,Becks,0,2017,98,"Drama,Musical,Romance",6.4,1067,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
27940,tt6151042,movie,Rush: Time Stand Still,Rush: Time Stand Still,0,2016,97,"Documentary,Music",8.4,552,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27941,tt6151222,movie,The Untold Tales of Armistead Maupin,The Untold Tales of Armistead Maupin,0,2017,91,Documentary,6.7,797,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27942,tt6151714,movie,Amerika Square,Plateia Amerikis,0,2016,86,Drama,6.5,1368,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27943,tt6152554,movie,Do You Trust This Computer?,Do You Trust This Computer?,0,2018,78,Documentary,7.3,1582,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27944,tt6153538,movie,The Little Witch,Die kleine Hexe,0,2018,103,"Comedy,Drama,Family",6.2,1215,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27945,tt6155172,movie,Roma,Roma,0,2018,135,Drama,7.7,149554,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27946,tt6155190,movie,Cercando La grande bellezza,Cercando La grande bellezza,0,2015,61,"Documentary,Drama",8.3,1062,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27947,tt6156138,movie,37 Seconds,37 sekanzu,0,2019,115,Drama,7.3,2491,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27948,tt6156350,movie,HyperNormalisation,HyperNormalisation,0,2016,166,Documentary,8.3,6158,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27949,tt6157294,movie,Between Two Waters,Entre dos aguas,0,2018,136,Drama,6.6,711,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27950,tt6157626,movie,Legend of the Demon Cat,Kûkai,0,2017,129,"Adventure,Drama,Family",6.2,2522,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27951,tt6158988,movie,Eagoler Chokh,Eagoler Chokh,0,2016,117,Thriller,7.3,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27952,tt6159518,movie,The Force,The Force,0,2017,92,Documentary,6.7,693,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27953,tt6159520,movie,Chasing the Blues,Chasing the Blues,0,2017,77,Comedy,6.9,1484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27954,tt6162808,movie,Miss Saigon: 25th Anniversary,Miss Saigon: 25th Anniversary,0,2016,141,"Drama,Musical,Romance",8.2,1543,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
27955,tt6164502,movie,November,November,0,2017,115,"Drama,Fantasy,Horror",7.2,4688,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27956,tt6164762,movie,The Delinquent Season,The Delinquent Season,0,2018,103,"Drama,Romance",6.4,1606,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27957,tt6165792,movie,Radiance,Hikari,0,2017,101,"Drama,Romance",6.4,1701,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27958,tt6167014,movie,Mr. Donkey,Lü de shui,0,2016,113,Comedy,7.4,1608,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27959,tt6167894,movie,Angamaly Diaries,Angamaly Diaries,0,2017,132,"Action,Comedy,Thriller",8.0,5597,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27960,tt6168002,movie,Sakhavu,Sakhavu,0,2017,164,"Comedy,Drama",6.2,1442,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27961,tt6168298,movie,One Day,One Day,0,2016,135,"Drama,Romance",7.7,2334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27962,tt6169798,movie,Rama Rama Re,Rama Rama Re,0,2016,112,"Drama,Thriller",8.2,674,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27963,tt6169920,movie,L'animale,L'animale,0,2018,100,Drama,6.7,519,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27964,tt6170202,movie,Couples' Night,Couples' Night,0,2018,92,Romance,6.5,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
